symbol	base	module	count	status_counts	resolved_ea	example_ea	example_line
byte_EA77	byte_EA77		6	direct:6	0x0000EA77	0x00001C6C	CODE:00001C6C                 float   @byte_EA77,r2
CAR_DIMMER@INTRO	CAR_DIMMER	INTRO	6	direct:6	0x00001B9D	0x00001AD6	CODE:00001AD6                 call    CAR_DIMMER@INTRO
CLEAR_YES_NO@DIAG	CLEAR_YES_NO	DIAG	6	direct:6	0x00000E76	0x00000DCB	CODE:00000DCB                 call    CLEAR_YES_NO@DIAG
CME_MASK@MOTION	CME_MASK	MOTION	6	direct:6	0x000049A6	0x00004577	CODE:00004577                 and     @CME_MASK@MOTION,r0
CMOS_WP_WORD_SHADOW	CMOS_WP_WORD_SHADOW		6	direct:6	0x0000E5A2	0x0000762C	CODE:0000762C                 ldi     @CMOS_WP_WORD_SHADOW,r0
COIN_COUNTER2	COIN_COUNTER2		6	direct:6	0x0000E5A4	0x0000735D	CODE:0000735D                 ldi     @COIN_COUNTER2,r1
DECOMP_ACTIVE	DECOMP_ACTIVE		6	direct:6	0x0000E5FA	0x000031B0	CODE:000031B0                 ldi     @DECOMP_ACTIVE,r0
DYNALIST_BEGIN	DYNALIST_BEGIN		6	direct:6	0x0000E49F	0x00002EFE	CODE:00002EFE                 ldi     @DYNALIST_BEGIN,r0
DYNALIST_END	DYNALIST_END		6	direct:6	0x0000E4A0	0x000025C2	CODE:000025C2                 ldi     @DYNALIST_END,ar0
DYNALIST_TRUEBEGIN	DYNALIST_TRUEBEGIN		6	direct:6	0x0000E49E	0x000019F4	CODE:000019F4                 ldi     @DYNALIST_TRUEBEGIN,ar0
FCBI@COIN	FCBI	COIN	6	direct:6	0x00007464	0x00007546	CODE:00007546                 ldi     @FCBI@COIN,ar2
FONT18REDDS@COIN	FONT18REDDS	COIN	6	direct:6	0x0000747B	0x000074BF	CODE:000074BF                 call    FONT18REDDS@COIN
FPLE@HSTDP	FPLE	HSTDP	6	direct:6	0x00003597	0x0000357D	CODE:0000357D                 br      FPLE@HSTDP
FWL1@BACKGRND	FWL1	BACKGRND	6	direct:6	0x0000440B	0x0000439D	CODE:0000439D                 blo     FWL1@BACKGRND
GALIL_STATUS_X@MOTION	GALIL_STATUS_X	MOTION	6	direct:6	0x0000EBE8	0x00004595	CODE:00004595                 sti     r0,@GALIL_STATUS_X@MOTION
GALIL_STATUS_Y@MOTION	GALIL_STATUS_Y	MOTION	6	direct:6	0x0000EBE9	0x00004596	CODE:00004596                 sti     r0,@GALIL_STATUS_Y@MOTION
GALIL_STATUS_Z@MOTION	GALIL_STATUS_Z	MOTION	6	direct:6	0x0000EBEA	0x00004597	CODE:00004597                 sti     r0,@GALIL_STATUS_Z@MOTION
GAME_TIMER	GAME_TIMER		6	direct:6	0x0000C96A	0x00001E35	CODE:00001E35                 ldf     @GAME_TIMER,r2
GHX@MOTION	GHX	MOTION	6	direct:6	0x00004A50	0x00004A40	CODE:00004A40                 bhs     GHX@MOTION
GROUND_LIST	GROUND_LIST		6	direct:6	0x0000E436	0x00001F8E	CODE:00001F8E                 ldi     @GROUND_LIST,r0 ; LDPI
H2H_FLAGSTATE	H2H_FLAGSTATE		6	direct:6	0x0000E66B	0x0000185F	CODE:0000185F                 sti     r0,@H2H_FLAGSTATE
HIGHIVAL@INFIN	HIGHIVAL	INFIN	6	direct:6	0x00008261	0x00008278	CODE:00008278                 cmpi    @HIGHIVAL@INFIN,r2
MENU_SCROLL@DIAG	MENU_SCROLL	DIAG	6	direct:6	0x0000EC0E	0x00000A50	CODE:00000A50                 sti     r0,@MENU_SCROLL@DIAG
NBEEP@HUD	NBEEP	HUD	6	direct:6	0x00009DD5	0x00009DC1	CODE:00009DC1                 bne     NBEEP@HUD
NOYELL@SIGMA	NOYELL	SIGMA	6	direct:6	0x0000A4CA	0x0000A4B1	CODE:0000A4B1                 bne     NOYELL@SIGMA
NUWHL@WHEEL	NUWHL	WHEEL	6	direct:6	0x0000B010	0x0000AFFC	CODE:0000AFFC                 bu      NUWHL@WHEEL
OACTIVE_PRIORITYI	OACTIVE_PRIORITYI		6	direct:6	0x00000042	0x00000083	CODE:00000083                 ldi     @OACTIVE_PRIORITYI,ar0
OM_CHOSEN_RACE	OM_CHOSEN_RACE		6	direct:6	0x0000C907	0x00006D7E	CODE:00006D7E                 ldi     @OM_CHOSEN_RACE,r0
OM_LINKWAIT	OM_LINKWAIT		6	direct:6	0x0000C90D	0x000015E0	CODE:000015E0                 ldi     @OM_LINKWAIT,r0
PALROMI	PALROMI		6	direct:6	0x00009EA6	0x00001BA2	CODE:00001BA2                 addi    @PALROMI,ar0
PFREE	PFREE		6	direct:6	0x0000C9B1	0x0000A870	CODE:0000A870                 ldi     @PFREE,r0
RADAR_LP@MAP	RADAR_LP	MAP	6	direct:6	0x00006128	0x000061B3	CODE:000061B3                 bu      RADAR_LP@MAP
RDPOT	RDPOT		6	direct:6	0x0000C96D	0x00004D29	CODE:00004D29                 sti     r0,@RDPOT
RS30@COLLA	RS30	COLLA	6	direct:6	0x000020AA	0x00002093	CODE:00002093                 blt     RS30@COLLA
SIGN_LIST	SIGN_LIST		6	direct:6	0x0000E435	0x000023E5	CODE:000023E5                 ldi     @SIGN_LIST,r0   ; LDPI
SNDSTRI	SNDSTRI		6	direct:6	0x0000919D	0x00009144	CODE:00009144                 addi    @SNDSTRI,ar0
SPARKANII@SMOKE	SPARKANII	SMOKE	6	direct:6	0x0000C6F0	0x000085A4	CODE:000085A4                 ldi     @SPARKANII@SMOKE,ar0
SPINTEMP@COLLA	SPINTEMP	COLLA	6	direct:6	0x0000E5BF	0x0000276C	CODE:0000276C                 stf     r0,@SPINTEMP@COLLA
STATE_NUM@CUSA	STATE_NUM	CUSA	6	direct:6	0x0000C9AA	0x00004FD8	CODE:00004FD8                 ldi     @STATE_NUM@CUSA,ar0
STEERCT	STEERCT		6	direct:6	0x0000E8CE	0x000029B5	CODE:000029B5                 ldf     @STEERCT,r0
WAITTIK	WAITTIK		6	direct:6	0x0000EB82	0x00001E34	CODE:00001E34                 sti     r0,@WAITTIK
ZOOMH@PLYR	ZOOMH	PLYR	6	direct:6	0x0000E89E	0x00002A43	CODE:00002A43                 stf     r0,@ZOOMH@PLYR
_ACMAP	_ACMAP		6	direct:6	0x0000EA65	0x0000611F	CODE:0000611F                 sti     r0,@_ACMAP
_ADDRL	_ADDRL		6	direct:6	0x0000EA76	0x0000611D	CODE:0000611D                 sti     r0,@_ADDRL
_sectime	_sectime		6	direct:6	0x0000C96E	0x00004CA5	CODE:00004CA5                 ldi     @_sectime,r0    ; INCM
ATOD_R@CUSA	ATOD_R	CUSA	5	set:5	0x00993000	0x00004D25	CODE:00004D25                 sti     r0,@ATOD_R@CUSA
byte_98E661	byte_98E661		5	direct:5	0x0098E661	0x00003229	CODE:00003229                 sti     r0,@byte_98E661
byte_995020	byte_995020		5	direct:5	0x00995020	0x00004AFB	CODE:00004AFB                 sti     r0,@byte_995020
byte_C971	byte_C971		5	direct:5	0x0000C971	0x000031AE	CODE:000031AE                 sti     r0,@byte_C971
byte_E42F	byte_E42F		5	direct:5	0x0000E42F	0x00001A39	CODE:00001A39                 addf    @byte_E42F,r0
byte_E430	byte_E430		5	direct:5	0x0000E430	0x00001A3C	CODE:00001A3C                 addf    @byte_E430,r0
byte_E431	byte_E431		5	direct:5	0x0000E431	0x00001A3F	CODE:00001A3F                 addf    @byte_E431,r0
byte_E4A1	byte_E4A1		5	direct:5	0x0000E4A1	0x00004092	CODE:00004092                 sti     r0,@byte_E4A1
byte_E4A3	byte_E4A3		5	direct:5	0x0000E4A3	0x00003FB7	CODE:00003FB7                 ldi     @byte_E4A3,r0
byte_E4A8	byte_E4A8		5	direct:5	0x0000E4A8	0x000040B3	CODE:000040B3                 sti     r0,@byte_E4A8
byte_E4AB	byte_E4AB		5	direct:5	0x0000E4AB	0x00004094	CODE:00004094                 sti     r0,@byte_E4AB
byte_E4AE	byte_E4AE		5	direct:5	0x0000E4AE	0x00003DF7	CODE:00003DF7                 ldf     @byte_E4AE,r0
byte_E881	byte_E881		5	direct:5	0x0000E881	0x00001626	CODE:00001626                 sti     r0,@byte_E881
byte_E91E	byte_E91E		5	direct:5	0x0000E91E	0x00006955	CODE:00006955                 stf     r0,@byte_E91E
byte_EA63	byte_EA63		5	direct:5	0x0000EA63	0x0000161A	CODE:0000161A                 sti     r0,@byte_EA63
CAR_COUNT	CAR_COUNT		5	direct:5	0x0000E427	0x0000904A	CODE:0000904A                 sti     r0,@CAR_COUNT   ; STPI
CHECKPOINT_NUM	CHECKPOINT_NUM		5	direct:5	0x0000E66A	0x0000185C	CODE:0000185C                 sti     r0,@CHECKPOINT_NUM
CLIPOP@DIRQ	CLIPOP	DIRQ	5	direct:5	0x0000036F	0x00000375	CODE:00000375                 bltd    CLIPOP@DIRQ
COIN_TABLEI	COIN_TABLEI		5	direct:5	0x0000B0B0	0x00000C14	CODE:00000C14                 addi    @COIN_TABLEI,ar4
COUNTER_IDX	COUNTER_IDX		5	direct:5	0x0000E5A5	0x0000761D	CODE:0000761D                 ldi     @COUNTER_IDX,r0
COUNTER_MODE	COUNTER_MODE		5	direct:5	0x0000E5A6	0x00007627	CODE:00007627                 ldi     @COUNTER_MODE,r0
COUNTRY@DIAG	COUNTRY	DIAG	5	direct:5	0x0000EC0F	0x00000BE1	CODE:00000BE1                 sti     r0,@COUNTRY@DIAG
DCMX@COMMQ	DCMX	COMMQ	5	direct:5	0x00007764	0x0000774A	CODE:0000774A                 bu      DCMX@COMMQ
DGROUPSI	DGROUPSI		5	direct:5	0x00003F7A	0x00003FB4	CODE:00003FB4                 ldi     @DGROUPSI,ar1
DONELISTS@BACKGRND	DONELISTS	BACKGRND	5	direct:5	0x0000414B	0x0000411C	CODE:0000411C                 bud     DONELISTS@BACKGRND
DRONE_COUNT	DRONE_COUNT		5	direct:5	0x0000E61E	0x00006782	CODE:00006782                 sti     r0,@DRONE_COUNT
EPALL	EPALL		5	direct:5	0x00005A16	0x00005FCC	CODE:00005FCC                 ldi     @EPALL,ar2
EPALR	EPALR		5	direct:5	0x00005A15	0x00005FD1	CODE:00005FD1                 ldi     @EPALR,ar2
ETIME	ETIME		5	direct:5	0x0000E4EC	0x00003A67	CODE:00003A67                 sti     r0,@ETIME
G_CHAR@MOTION	G_CHAR	MOTION	5	direct:5	0x000049DF	0x000049FB	CODE:000049FB                 call    G_CHAR@MOTION   ; alts: GS0
HALFPII	HALFPII		5	direct:5	0x00009550	0x0000267E	CODE:0000267E                 addf    @HALFPII,r2
IMPACT_SPARKX@SMOKE	IMPACT_SPARKX	SMOKE	5	direct:5	0x00008705	0x000086E8	CODE:000086E8                 be      IMPACT_SPARKX@SMOKE
J2@BACKGRND	J2	BACKGRND	5	direct:5	0x00004406	0x0000439E	CODE:0000439E                 bu      J2@BACKGRND
KEYPAUSE@DIAG	KEYPAUSE	DIAG	5	direct:5	0x000005FE	0x000006B4	CODE:000006B4                 call    KEYPAUSE@DIAG
LIGHT_OFF@INTRO	LIGHT_OFF	INTRO	5	direct:5	0x00001C34	0x00001AFB	CODE:00001AFB                 call    LIGHT_OFF@INTRO
NOCHANCE@INFIN	NOCHANCE	INFIN	5	direct:5	0x0000824D	0x00008222	CODE:00008222                 bne     NOCHANCE@INFIN
OBJSTRI	OBJSTRI		5	direct:5	0x00007015	0x00007029	CODE:00007029                 ldi     @OBJSTRI,ar1
ONEFLAG@COMM	ONEFLAG	COMM	5	direct:5	0x0000C900	0x00007F43	CODE:00007F43                 sti     r0,@ONEFLAG@COMM
PALRAMI@PALL	PALRAMI	PALL	5	direct:5	0x00009EA8	0x00009EB3	CODE:00009EB3                 ldi     @PALRAMI@PALL,ar0
PALXFER_ACTIVE@PALL	PALXFER_ACTIVE	PALL	5	direct:5	0x0000CC3F	0x00009EC4	CODE:00009EC4                 ldi     @PALXFER_ACTIVE@PALL,r0
PKQ@ROADKILL	PKQ	ROADKILL	5	direct:5	0x000069BD	0x000069A3	CODE:000069A3                 blt     PKQ@ROADKILL
PLYPROC	PLYPROC		5	direct:5	0x0000E8A7	0x00002988	CODE:00002988                 sti     ar7,@PLYPROC
PREVX	PREVX		5	direct:5	0x0000E618	0x00004B60	CODE:00004B60                 sti     r0,@PREVX
ROADKILLXZ@ROADKILL	ROADKILLXZ	ROADKILL	5	direct:5	0x0000E91D	0x00006954	CODE:00006954                 stf     r0,@ROADKILLXZ@ROADKILL
SCRNHXI	SCRNHXI		5	direct:5	0x00000053	0x000000E1	CODE:000000E1                 addf    @SCRNHXI,r2
SOFT_AUDIT	SOFT_AUDIT		5	direct:5	0x0000EBEB	0x00000675	CODE:00000675                 sti     r0,@SOFT_AUDIT
SPARK_ANIX@SMOKE	SPARK_ANIX	SMOKE	5	direct:5	0x00008661	0x00008627	CODE:00008627                 be      SPARK_ANIX@SMOKE
STATE_TIK@CUSA	STATE_TIK	CUSA	5	direct:5	0x0000C9AB	0x00004FE7	CODE:00004FE7                 ldi     @STATE_TIK@CUSA,r0
TEXT_FREE_COUNT	TEXT_FREE_COUNT		5	direct:5	0x0000E94B	0x0000797A	CODE:0000797A                 sti     r2,@TEXT_FREE_COUNT
TUNE_IDX	TUNE_IDX		5	direct:5	0x0000E946	0x000017A6	CODE:000017A6                 sti     r0,@TUNE_IDX
WALL_SPARKX@SMOKE	WALL_SPARKX	SMOKE	5	direct:5	0x000086E2	0x000086AB	CODE:000086AB                 be      WALL_SPARKX@SMOKE
ZOOMDG@PLYR	ZOOMDG	PLYR	5	direct:5	0x0000E89D	0x00002A47	CODE:00002A47                 stf     r0,@ZOOMDG@PLYR
_MPH	_MPH		5	direct:5	0x0000E635	0x0000299F	CODE:0000299F                 sti     r0,@_MPH
ABORT_STATE@CUSA	ABORT_STATE	CUSA	4	direct:4	0x00004FF8	0x00004FD6	CODE:00004FD6                 bne     ABORT_STATE@CUSA
AFFECTED_CAR@INTRO	AFFECTED_CAR	INTRO	4	direct:4	0x00001B59	0x00001B16	CODE:00001B16                 call    AFFECTED_CAR@INTRO
ASCII_TO_OBJ@HSTDP	ASCII_TO_OBJ	HSTDP	4	direct:4	0x00003813	0x00003324	CODE:00003324                 call    ASCII_TO_OBJ@HSTDP
ATTRWAVE	ATTRWAVE		4	direct:4	0x0000C8FF	0x00003868	CODE:00003868                 ldi     @ATTRWAVE,ar5
BONUS_WAITFLAG	BONUS_WAITFLAG		4	direct:4	0x0000C914	0x000016E7	CODE:000016E7                 sti     r0,@BONUS_WAITFLAG
BOOT_PACIFY_SCREEN_P	BOOT_PACIFY_SCREEN_P		4	direct:4	0x0000A3CF	0x00004B92	CODE:00004B92                 sti     r0,@BOOT_PACIFY_SCREEN_P
BRAKEON@PLYR	BRAKEON	PLYR	4	direct:4	0x0000E8A2	0x00002A52	CODE:00002A52                 sti     r0,@BRAKEON@PLYR ; STPI
byte_98C91B	byte_98C91B		4	direct:4	0x0098C91B	0x0000AFF9	CODE:0000AFF9                 ldf     @byte_98C91B,r1
byte_98E62D	byte_98E62D		4	direct:4	0x0098E62D	0x00003234	CODE:00003234                 sti     r0,@byte_98E62D
byte_9E0000	byte_9E0000		4	direct:4	0x009E0000	0x00004B53	CODE:00004B53                 sti     r0,@byte_9E0000
byte_B19D	byte_B19D		4	direct:4	0x0000B19D	0x0000376A	CODE:0000376A                 ldi     @byte_B19D,ar1
byte_C9B7	byte_C9B7		4	direct:4	0x0000C9B7	0x00003BD3	CODE:00003BD3                 sti     r0,@byte_C9B7
byte_E42E	byte_E42E		4	direct:4	0x0000E42E	0x000018AD	CODE:000018AD                 sti     r0,@byte_E42E
byte_E4A6	byte_E4A6		4	direct:4	0x0000E4A6	0x00003FC2	CODE:00003FC2                 sti     ar0,@byte_E4A6
byte_E62F	byte_E62F		4	direct:4	0x0000E62F	0x00003866	CODE:00003866                 sti     r0,@byte_E62F
byte_E638	byte_E638		4	direct:4	0x0000E638	0x00003DFB	CODE:00003DFB                 ldf     @byte_E638,r1
byte_E66C	byte_E66C		4	direct:4	0x0000E66C	0x00001618	CODE:00001618                 sti     r0,@byte_E66C
byte_E671	byte_E671		4	direct:4	0x0000E671	0x000018C3	CODE:000018C3                 ldi     @byte_E671,r0
CAMRADY@INFIN	CAMRADY	INFIN	4	direct:4	0x0000E428	0x00008275	CODE:00008275                 stf     r2,@CAMRADY@INFIN
CARFREE	CARFREE		4	direct:4	0x0000E426	0x0000904D	CODE:0000904D                 ldi     @CARFREE,ar0
CHOSEN_RACE	CHOSEN_RACE		4	map:4	0x0000E664	0x000017B8	CODE:000017B8                 sti     r0,@CHOSEN_RACE
CMERROR3@COMM	CMERROR3	COMM	4	direct:4	0x000080B5	0x0000806B	CODE:0000806B                 bne     CMERROR3@COMM
CN@INTRO	CN	INTRO	4	direct:4	0x00001D9E	0x00001D95	CODE:00001D95                 be      CN@INTRO
COMMFLAG@COMM	COMMFLAG	COMM	4	direct:4	0x0000E5C1	0x00007F5E	CODE:00007F5E                 ldi     @COMMFLAG@COMM,r0
COMM_IOI@COMM	COMM_IOI	COMM	4	direct:4	0x00007F50	0x00007F6A	CODE:00007F6A                 ldi     @COMM_IOI@COMM,ar5
COOLRET@BONUS	COOLRET	BONUS	4	direct:4	0x00003A9B	0x00003A80	CODE:00003A80                 bne     COOLRET@BONUS
CURRENT_PROC	CURRENT_PROC		4	direct:4	0x0000C9AE	0x0000A8A3	CODE:0000A8A3                 ldi     @CURRENT_PROC,ar7
DELLP@BACKGRND	DELLP	BACKGRND	4	direct:4	0x000041EF	0x000041E7	CODE:000041E7                 call    DELLP@BACKGRND
DELTA	DELTA		4	direct:4	0x0000E619	0x00004B62	CODE:00004B62                 sti     r0,@DELTA
DIAG_ACTIVE	DIAG_ACTIVE		4	direct:4	0x0000C969	0x00004B55	CODE:00004B55                 sti     r0,@DIAG_ACTIVE
DYNAFREE	DYNAFREE		4	direct:4	0x0000DB41	0x0000902A	CODE:0000902A                 ldi     @DYNAFREE,r0
FILSIZI@DIAG	FILSIZI	DIAG	4	direct:4	0x000006AE	0x000006BB	CODE:000006BB                 ldi     @FILSIZI@DIAG,r3
FLMSORTX@FLAME	FLMSORTX	FLAME	4	direct:4	0x0000AE4E	0x0000AE37	CODE:0000AE37                 be      FLMSORTX@FLAME
FLYCARPXX@COLLA	FLYCARPXX	COLLA	4	direct:4	0x00002558	0x0000248B	CODE:0000248B                 blt     FLYCARPXX@COLLA
FLYCARSLP@COLLA	FLYCARSLP	COLLA	4	direct:4	0x000024CA	0x00002487	CODE:00002487                 be      FLYCARSLP@COLLA
FLYCSLP@COLLA	FLYCSLP	COLLA	4	direct:4	0x0000237E	0x00002356	CODE:00002356                 bhs     FLYCSLP@COLLA
FLYCSTL@COLLA	FLYCSTL	COLLA	4	direct:4	0x00002530	0x000024E8	CODE:000024E8                 rptb    FLYCSTL@COLLA
FONTDIGITLG_A@TEXT	FONTDIGITLG_A	TEXT	4	direct:4	0x0000796E	0x000079A3	CODE:000079A3                 ldi     @FONTDIGITLG_A@TEXT,r0
FRAMRATE	FRAMRATE		4	direct:4	0x0000C961	0x00001551	CODE:00001551                 sti     r0,@FRAMRATE
GAMEDIFF	GAMEDIFF		4	direct:4	0x0000E669	0x0000178F	CODE:0000178F                 stf     r0,@GAMEDIFF
GAMEDIFF_CVTI@DIAG	GAMEDIFF_CVTI	DIAG	4	direct:4	0x00000EF9	0x00000ED2	CODE:00000ED2                 ldi     @GAMEDIFF_CVTI@DIAG,ar4
GETPEDAL@PLYR	GETPEDAL	PLYR	4	direct:4	0x00002E57	0x00002A7D	CODE:00002A7D                 call    GETPEDAL@PLYR
GETTHECAR@INTRO	GETTHECAR	INTRO	4	direct:4	0x00001A9F	0x00001AB3	CODE:00001AB3                 call    GETTHECAR@INTRO
GSX@MOTION	GSX	MOTION	4	direct:4	0x00004A3E	0x000049FC	CODE:000049FC                 bhs     GSX@MOTION
G_HEX@MOTION	G_HEX	MOTION	4	direct:4	0x00004A3F	0x00004A08	CODE:00004A08                 call    G_HEX@MOTION
G_READY@MOTION	G_READY	MOTION	4	direct:4	0x000049C9	0x000049DF	CODE:000049DF                 call    G_READY@MOTION
HIGHEST_ROADY@INFIN	HIGHEST_ROADY	INFIN	4	direct:4	0x0000E429	0x0000821A	CODE:0000821A                 stf     r6,@HIGHEST_ROADY@INFIN ; STPF
HIGHVAL@INFIN	HIGHVAL	INFIN	4	direct:4	0x0000825F	0x000083D9	CODE:000083D9                 cmpf    @HIGHVAL@INFIN,r0
INICC@COIN	INICC	COIN	4	direct:4	0x0000744C	0x00007437	CODE:00007437                 call    INICC@COIN
L12@BACKGRND	L12	BACKGRND	4	direct:4	0x000040B8	0x0000414C	CODE:0000414C                 bge     L12@BACKGRND
LASTDIPPLOT@DIAG	LASTDIPPLOT	DIAG	4	direct:4	0x0000EC0B	0x0000072A	CODE:0000072A                 sti     r0,@LASTDIPPLOT@DIAG
LASTSEC@HUD	LASTSEC	HUD	4	direct:4	0x0000E640	0x00009DC6	CODE:00009DC6                 ldi     @LASTSEC@HUD,r1
LINKEDP	LINKEDP		4	direct:4	0x0000C90E	0x0000174F	CODE:0000174F                 sti     r0,@LINKEDP
LLPPT@ERROR	LLPPT	ERROR	4	direct:4	0x0000AC08	0x0000ABD9	CODE:0000ABD9                 be      LLPPT@ERROR
MAINLOOP@CUSA	MAINLOOP	CUSA	4	direct:4	0x00004BD1	0x00004C1C	CODE:00004C1C                 bne     MAINLOOP@CUSA
MOTION_RCV_TIKS	MOTION_RCV_TIKS		4	direct:4	0x0000EB80	0x0000476B	CODE:0000476B                 ldi     @MOTION_RCV_TIKS,r0
MOTION_SAFETY_ON	MOTION_SAFETY_ON		4	direct:4	0x0000EB83	0x00001E33	CODE:00001E33                 sti     r0,@MOTION_SAFETY_ON
MOTION_STOP_HIT	MOTION_STOP_HIT		4	direct:4	0x0000EB7F	0x0000185E	CODE:0000185E                 sti     r0,@MOTION_STOP_HIT
MOVE_PLAYERS_LETTERS@HSTDP	MOVE_PLAYERS_LETTERS	HSTDP	4	direct:4	0x00003669	0x000034B4	CODE:000034B4                 call    MOVE_PLAYERS_LETTERS@HSTDP
MOVE_PRESSB@HSTDP	MOVE_PRESSB	HSTDP	4	direct:4	0x000035A4	0x000033B3	CODE:000033B3                 call    MOVE_PRESSB@HSTDP
MY_LINKWAIT	MY_LINKWAIT		4	direct:4	0x0000E5C4	0x0000167A	CODE:0000167A                 sti     r0,@MY_LINKWAIT
NOOVERLAYGROUP@BACKGRND	NOOVERLAYGROUP	BACKGRND	4	direct:4	0x00004199	0x0000415E	CODE:0000415E                 be      NOOVERLAYGROUP@BACKGRND
NOSL2DIE@SIGMA	NOSL2DIE	SIGMA	4	direct:4	0x0000A4A7	0x0000A497	CODE:0000A497                 be      NOSL2DIE@SIGMA  ; IFI
OM_ATTR_MODE	OM_ATTR_MODE		4	direct:4	0x0000C90B	0x00004C20	CODE:00004C20                 ldi     @OM_ATTR_MODE,ar2
OM_STATE	OM_STATE		4	direct:4	0x0000C909	0x0000766F	CODE:0000766F                 sti     r0,@OM_STATE
PACIFY_COUNT@COMP	PACIFY_COUNT	COMP	4	direct:4	0x0000E5FD	0x0000A2FC	CODE:0000A2FC                 ldi     @PACIFY_COUNT@COMP,r0
PALLISTI	PALLISTI		4	direct:4	0x00009EA9	0x00009EBB	CODE:00009EBB                 ldi     @PALLISTI,ar0
PALXFER_FREE@PALL	PALXFER_FREE	PALL	4	direct:4	0x0000CC40	0x00009FB2	CODE:00009FB2                 ldi     @PALXFER_FREE@PALL,ar0
PLOTPOLYLP@DIRQ	PLOTPOLYLP	DIRQ	4	direct:4	0x000002C0	0x000002A0	CODE:000002A0                 bud     PLOTPOLYLP@DIRQ
PLOTPOLYLP_1@DIRQ	PLOTPOLYLP_1	DIRQ	4	direct:4	0x000004C0	0x000004A3	CODE:000004A3                 bud     PLOTPOLYLP_1@DIRQ
PLYRBEHIND@COLLA	PLYRBEHIND	COLLA	4	direct:4	0x0000E5C0	0x00002728	CODE:00002728                 sti     r2,@PLYRBEHIND@COLLA
PSLAST@DIAG	PSLAST	DIAG	4	direct:4	0x0000EC10	0x00000BDD	CODE:00000BDD                 sti     r0,@PSLAST@DIAG
PSRT1NXT@OBJ	PSRT1NXT	OBJ	4	direct:4	0x00007208	0x000071F2	CODE:000071F2                 br      PSRT1NXT@OBJ
RAWLOCSI@PALL	RAWLOCSI	PALL	4	direct:4	0x00009EAA	0x00009EB7	CODE:00009EB7                 ldi     @RAWLOCSI@PALL,ar0
REPEAT_SW@DIAG	REPEAT_SW	DIAG	4	direct:4	0x0000EC11	0x00000F6A	CODE:00000F6A                 sti     r0,@REPEAT_SW@DIAG
REPEAT_TIME@DIAG	REPEAT_TIME	DIAG	4	direct:4	0x0000EC12	0x00000F68	CODE:00000F68                 sti     r0,@REPEAT_TIME@DIAG
ROADKILL_TABI@ROADKILL	ROADKILL_TABI	ROADKILL	4	direct:4	0x0000C65B	0x0000695F	CODE:0000695F                 addi    @ROADKILL_TABI@ROADKILL,ar3
ROT3D@DIRQ	ROT3D	DIRQ	4	direct:4	0x000000F6	0x000000EB	CODE:000000EB                 bne     ROT3D@DIRQ
RS301@COLLA	RS301	COLLA	4	direct:4	0x000020A8	0x00002099	CODE:00002099                 bge     RS301@COLLA
SBT_UPDT@DIAG	SBT_UPDT	DIAG	4	direct:4	0x00000B1A	0x00000B50	CODE:00000B50                 bge     SBT_UPDT@DIAG
SEND_BUFFER_AI	SEND_BUFFER_AI		4	direct:4	0x00007669	0x000076D2	CODE:000076D2                 ldi     @SEND_BUFFER_AI,ar3
SIGMA_DIE@SIGMA	SIGMA_DIE	SIGMA	4	direct:4	0x0000A533	0x0000A4D1	CODE:0000A4D1                 be      SIGMA_DIE@SIGMA
SIGN_LISTI	SIGN_LISTI		4	direct:4	0x00000058	0x000021ED	CODE:000021ED                 ldi     @SIGN_LISTI,ar1 ; LDPI
STEERMN	STEERMN		4	direct:4	0x0000E8CC	0x00001C6F	CODE:00001C6F                 addf    @STEERMN,r2
TEXT_ACTIVEI	TEXT_ACTIVEI		4	direct:4	0x0000796A	0x00007975	CODE:00007975                 ldi     @TEXT_ACTIVEI,r3
TIMERAMI@CUSA	TIMERAMI	CUSA	4	direct:4	0x00004F18	0x00004B6A	CODE:00004B6A                 ldi     @TIMERAMI@CUSA,ar0
TIMEX@CUSA	TIMEX	CUSA	4	direct:4	0x0000C975	0x00004F1D	CODE:00004F1D                 sti     ar0,@TIMEX@CUSA
tmpmatY	tmpmatY		4	direct:4	0x00000051	0x0000012D	CODE:0000012D                 ldi     @tmpmatY,ar4
VLI@COLLA	VLI	COLLA	4	direct:4	0x00001F86	0x00002033	CODE:00002033                 ldi     @VLI@COLLA,ar0  ; LDPI
VLINLP@COLLA	VLINLP	COLLA	4	direct:4	0x0000216A	0x0000213D	CODE:0000213D                 rptb    VLINLP@COLLA
VOLUME_ACTIVE	VOLUME_ACTIVE		4	direct:4	0x0000E59D	0x00004D44	CODE:00004D44                 sti     r0,@VOLUME_ACTIVE
VT@DIRQ	VT	DIRQ	4	direct:4	0x00000129	0x000000FC	CODE:000000FC                 bu      VT@DIRQ
ZOOMDD@PLYR	ZOOMDD	PLYR	4	direct:4	0x0000E89C	0x00002A40	CODE:00002A40                 stf     r0,@ZOOMDD@PLYR
