label	label_norm	module	kind	address	status	src_first5	rom_first5
SKIPKEY	SKIPKEY@INTRO	INTRO	label	0x00001C8E	OK		
PEDALTRUE	PEDALTRUE@INTRO	INTRO	label	0x00001C90	OK		
INTROTIMER	INTROTIMER		code	0x00001D41	OK		
DIAL_ROUT	DIAL_ROUT		code	0x00001D52	OK		
ENDPLAYER	ENDPLAYER		code	0x00001D59	OK		
KK5	KK5@INTRO	INTRO	label	0x00001D78	OK		
GAME_AVAILABLEP	GAME_AVAILABLEP@INTRO	INTRO	code	0x00001D7F	OK		
GA_TRUE	GA_TRUE@INTRO	INTRO	label	0x00001D8A	OK		
GA_FALSE	GA_FALSE@INTRO	INTRO	label	0x00001D8E	OK		
CN	CN@INTRO	INTRO	label	0x00001D9E	OK		
NOTINTRO	NOTINTRO@INTRO	INTRO	label	0x00001DA1	OK		
CANSTART	CANSTART@INTRO	INTRO	label	0x00001DAD	OK		
_startX	_startX@INTRO	INTRO	label	0x00001DC2	OK		
UPLP	UPLP@INTRO	INTRO	label	0x00001DC4	OK		
SET_ATTR	SET_ATTR		code	0x00001E17	OK		
CYCLE_ATTR	CYCLE_ATTR		code	0x00001E1C	OK		
VLI	VLI@COLLA	COLLA	data	0x00001F86	OK		
TNORMI	TNORMI@COLLA	COLLA	data	0x00001F87	OK		
TMATRIXI	TMATRIXI@COLLA	COLLA	data	0x00001F8A	OK		
CAMSCAN	CAMSCAN		code	0x00001F8B	OK		
CAMSCANS	CAMSCANS@COLLA	COLLA	code	0x00001F8F	OK		
CMS2	CMS2@COLLA	COLLA	label	0x00001FA4	OK		
CMS1L	CMS1L@COLLA	COLLA	label	0x00001FA7	OK		
CMSX	CMSX@COLLA	COLLA	label	0x00001FAD	OK		
OBJSCAN	OBJSCAN		code	0x00001FB0	OK		
BOXSCRAMI	BOXSCRAMI		data	0x00001FB5	OK		
BOXSCAN	BOXSCAN		code	0x00001FB6	OK		
BS3X	BS3X@COLLA	COLLA	label	0x00001FCD	OK		
BOXSCSUB	BOXSCSUB@COLLA	COLLA	code	0x00001FCF	OK		
BS2	BS2@COLLA	COLLA	label	0x00001FE6	OK		
BS10	BS10@COLLA	COLLA	label	0x00001FEE	OK		
BSCX	BSCX@COLLA	COLLA	label	0x00001FF5	OK		
CAR_ROAD_COLL	CAR_ROAD_COLL		code	0x00001FF6	OK		
PC1X0	PC1X0@COLLA	COLLA	label	0x00002003	OK		
PC1A	PC1A@COLLA	COLLA	label	0x00002011	OK		
PC1B	PC1B@COLLA	COLLA	label	0x0000201D	OK		
PC2A	PC2A@COLLA	COLLA	label	0x00002020	OK		
PC2	PC2@COLLA	COLLA	label	0x00002023	OK		
ROADSCAN	ROADSCAN		code	0x00002041	OK		
LOOP	LOOP@COLLA	COLLA	label	0x00002058	OK		
PC3X	PC3X@COLLA	COLLA	label	0x00002073	OK		
RDSCNSUB	RDSCNSUB@COLLA	COLLA	code	0x00002074	OK		
RS2	RS2@COLLA	COLLA	label	0x0000208B	OK		
RS297	RS297@COLLA	COLLA	label	0x0000209D	OK		
RS299	RS299@COLLA	COLLA	label	0x000020A3	OK		
RS300	RS300@COLLA	COLLA	label	0x000020A6	OK		
RS301	RS301@COLLA	COLLA	label	0x000020A8	OK		
RS30	RS30@COLLA	COLLA	label	0x000020AA	OK		
_coll_road	_coll_road		code	0x000020B4	OK		
CRX	CRX@COLLA	COLLA	label	0x000020D3	OK		
GETNMAT	GETNMAT@COLLA	COLLA	code	0x000020D4	OK		
_obj_coll	_obj_coll		code	0x000020FF	OK		
EOTV	EOTV@COLLA	COLLA	label	0x00002133	OK		
VLINLP	VLINLP@COLLA	COLLA	label	0x0000216A	OK		
VLCOLL	VLCOLL@COLLA	COLLA	label	0x00002175	OK		
_makbox	_makbox		code	0x00002185	OK		
MBVL	MBVL@COLLA	COLLA	label	0x000021AF	OK		
COLSCC	COLSCC		code	0x000021D0	OK		
COLSCCX	COLSCCX@COLLA	COLLA	label	0x000021DF	OK		
ATTR_COLLISION	ATTR_COLLISION@COLLA	COLLA	label	0x000021E0	OK		
NO_ATTR_COL	NO_ATTR_COL@COLLA	COLLA	label	0x000021E8	OK		
PLYRDEBRIS	PLYRDEBRIS@COLLA	COLLA	code	0x000021E9	OK		
PLYRSIGN	PLYRSIGN@COLLA	COLLA	code	0x000021EC	OK		
DRONDEBRIS	DRONDEBRIS@COLLA	COLLA	code	0x000021EF	OK		
DRONSIGN	DRONSIGN@COLLA	COLLA	code	0x000021F1	OK		
DRONEPT	DRONEPT@COLLA	COLLA	label	0x000021F2	OK		
DRONEPTL	DRONEPTL@COLLA	COLLA	label	0x000021F5	OK		
DRONEPT1	DRONEPT1@COLLA	COLLA	label	0x00002203	OK		
COLPOINT	COLPOINT@COLLA	COLLA	code	0x00002207	OK		
CARSCL0	CARSCL0@COLLA	COLLA	label	0x00002215	OK		
CARSCL	CARSCL@COLLA	COLLA	label	0x00002218	OK		
COLSGCK	COLSGCK		code	0x0000221F	OK		
CSGLNEQ	CSGLNEQ@COLLA	COLLA	label	0x00002233	OK		
NOTCOCONUT	NOTCOCONUT@COLLA	COLLA	label	0x0000225C	OK		
DOREPEL	DOREPEL@COLLA	COLLA	label	0x0000225F	OK		
HARDCOL00	HARDCOL00@COLLA	COLLA	label	0x0000226F	OK		
HARDCOL1	HARDCOL1@COLLA	COLLA	label	0x0000227B	OK		
HARDCOL2	HARDCOL2@COLLA	COLLA	label	0x00002280	OK		
HARDCOL3	HARDCOL3@COLLA	COLLA	label	0x000022A9	OK		
ROADKILL	ROADKILL@COLLA	COLLA	label	0x000022AC	OK		
FLYCOLL	FLYCOLL@COLLA	COLLA	label	0x000022B2	OK		
CLLL1	CLLL1@COLLA	COLLA	label	0x000022D9	OK		
KLFD	KLFD@COLLA	COLLA	label	0x000022EE	OK		
FLYCOLL1	FLYCOLL1@COLLA	COLLA	label	0x000022F6	OK		
RUNOVER	RUNOVER@COLLA	COLLA	label	0x000022FA	OK		
RUNOV0	RUNOV0@COLLA	COLLA	label	0x00002321	OK		
RUNOV00	RUNOV00@COLLA	COLLA	label	0x00002325	OK		
COLSGCX0	COLSGCX0@COLLA	COLLA	label	0x00002329	OK		
COLSGCX	COLSGCX@COLLA	COLLA	label	0x0000232A	OK		
SIGN_IGNORE	SIGN_IGNORE@COLLA	COLLA	label	0x0000232A	OK		
SAGETABI	SAGETABI@COLLA	COLLA	data	0x0000232D	OK		
FLYCOLLPI	FLYCOLLPI		data	0x00002333	OK		
FLYCOLP0	FLYCOLP0@COLLA	COLLA	label	0x00002343	OK		
FLYCSLP	FLYCSLP@COLLA	COLLA	label	0x0000237E	OK		
FLYSTOP	FLYSTOP@COLLA	COLLA	label	0x00002381	OK		
NOT_ROADKILL	NOT_ROADKILL@COLLA	COLLA	label	0x0000238B	OK		
DEBSCAN	DEBSCAN@COLLA	COLLA	code	0x0000238C	OK		
DEBSCL0	DEBSCL0@COLLA	COLLA	label	0x0000238E	OK		
DEBSCL	DEBSCL@COLLA	COLLA	label	0x00002397	OK		
DEBSCL1	DEBSCL1@COLLA	COLLA	label	0x00002398	OK		
SIGNFALLI	SIGNFALLI@COLLA	COLLA	data	0x0000239B	OK		
SIGNFALP	SIGNFALP@COLLA	COLLA	label	0x0000239D	OK		
SIGNFALP0	SIGNFALP0@COLLA	COLLA	label	0x000023A3	OK		
TREESHAKI	TREESHAKI@COLLA	COLLA	data	0x000023AF	OK		
TREESHKL	TREESHKL@COLLA	COLLA	label	0x000023BB	OK		
FREESIGN	FREESIGN@COLLA	COLLA	code	0x000023D1	OK		
SFREELP	SFREELP@COLLA	COLLA	label	0x000023D4	OK		
SBUSI	SBUSI@COLLA	COLLA	data	0x000023ED	OK		
CBUSI	CBUSI@COLLA	COLLA	data	0x000023EE	OK		
FLYCAR	FLYCAR@COLLA	COLLA	label	0x000023EF	OK		
NOTLINKED	NOTLINKED@COLLA	COLLA	label	0x000023FB	OK		
FLYCAR0	FLYCAR0@COLLA	COLLA	label	0x00002405	OK		
FLYCAR1	FLYCAR1		code	0x0000240E	OK		
L78G	L78G@COLLA	COLLA	label	0x0000242D	OK		
FLY0	FLY0@COLLA	COLLA	label	0x00002440	OK		
FLY1	FLY1@COLLA	COLLA	label	0x00002445	OK		
FLY3	FLY3@COLLA	COLLA	label	0x0000244B	OK		
FLYCARX	FLYCARX@COLLA	COLLA	label	0x00002454	OK		
FLYCARXX	FLYCARXX@COLLA	COLLA	label	0x00002458	OK		
FC00	FC00@COLLA	COLLA	label	0x0000245D	OK		
FC01	FC01@COLLA	COLLA	label	0x00002460	OK		
FC02	FC02@COLLA	COLLA	label	0x00002462	OK		
FC03	FC03@COLLA	COLLA	label	0x00002463	OK		
DETHTAB1I	DETHTAB1I@COLLA	COLLA	data	0x00002469	OK		
DETHTAB2I	DETHTAB2I@COLLA	COLLA	data	0x0000246A	OK		
FLYCARPI	FLYCARPI@COLLA	COLLA	data	0x00002477	OK		
FLYCARP0	FLYCARP0@COLLA	COLLA	label	0x00002485	OK		
FLYCARSLP	FLYCARSLP@COLLA	COLLA	label	0x000024CA	OK		
FLYCARSTOP	FLYCARSTOP@COLLA	COLLA	label	0x000024CF	OK		
FLYCARSTOP0	FLYCARSTOP0@COLLA	COLLA	label	0x000024CF	OK		
FLYCSTP00	FLYCSTP00@COLLA	COLLA	label	0x00002515	OK		
FLYCSTP0	FLYCSTP0@COLLA	COLLA	label	0x00002519	OK		
FLYCSTP2	FLYCSTP2@COLLA	COLLA	label	0x0000251E	OK		
FLYCSTL	FLYCSTL@COLLA	COLLA	label	0x00002530	OK		
FLYCCC	FLYCCC@COLLA	COLLA	label	0x00002532	OK		
FLYSTOPSLP	FLYSTOPSLP@COLLA	COLLA	label	0x0000253E	OK		
FLYCARSTP	FLYCARSTP@COLLA	COLLA	label	0x00002543	OK		
FLYCARWT	FLYCARWT@COLLA	COLLA	label	0x0000254A	OK		
FLYCARPXX	FLYCARPXX@COLLA	COLLA	label	0x00002558	OK		
FLYCARPXXX	FLYCARPXXX@COLLA	COLLA	label	0x0000255E	OK		
FLYCARPXXXX	FLYCARPXXXX@COLLA	COLLA	label	0x00002560	OK		
DEADCAR	DEADCAR@COLLA	COLLA	label	0x0000256A	OK		
DEADLP	DEADLP@COLLA	COLLA	label	0x0000257B	OK		
SEND_FLY_KILL	SEND_FLY_KILL		code	0x00002587	OK		
DRKX	DRKX@COLLA	COLLA	label	0x00002594	OK		
FLYCARPXXXXI	FLYCARPXXXXI@COLLA	COLLA	data	0x00002595	OK		
FLYCARPXXXI	FLYCARPXXXI@COLLA	COLLA	data	0x00002596	OK		
SEND_FLY_XSFER	SEND_FLY_XSFER@COLLA	COLLA	code	0x00002597	OK		
SENDP	SENDP@COLLA	COLLA	label	0x000025A8	OK		
DECP	DECP@COLLA	COLLA	label	0x000025BB	OK		
DFX1	DFX1@COLLA	COLLA	label	0x000025CF	OK		
DFXX	DFXX@COLLA	COLLA	label	0x000025D1	OK		
DEADLPI	DEADLPI@COLLA	COLLA	data	0x000025D3	OK		
FLYCARP0I	FLYCARP0I@COLLA	COLLA	data	0x000025D4	OK		
FLYCARSTOPI	FLYCARSTOPI@COLLA	COLLA	data	0x000025D5	OK		
GETFLYMAT	GETFLYMAT		code	0x000025D6	OK		
COLSCAN	COLSCAN		code	0x000025E8	OK		
COLSCL0	COLSCL0@COLLA	COLLA	label	0x00002604	OK		
COLSCL	COLSCL@COLLA	COLLA	label	0x00002608	OK		
CLDSCAN	CLDSCAN@COLLA	COLLA	code	0x0000260E	OK		
CLDSCL	CLDSCL@COLLA	COLLA	label	0x00002628	OK		
CLDSCL1	CLDSCL1@COLLA	COLLA	label	0x0000262D	OK		
REPELL	REPELL@COLLA	COLLA	code	0x00002633	OK		
COLDISP	COLDISP@COLLA	COLLA	label	0x00002645	OK		
NOTHELI	NOTHELI@COLLA	COLLA	label	0x00002659	OK		
NTRN	NTRN@COLLA	COLLA	label	0x0000265F	OK		
COLDISP0	COLDISP0@COLLA	COLLA	label	0x000026A2	OK		
COLIN1	COLIN1@COLLA	COLLA	label	0x000026AA	OK		
ZZZ1	ZZZ1@COLLA	COLLA	label	0x000026FC	OK		
SPINROT	SPINROT@COLLA	COLLA	code	0x00002727	OK		
PLSPIN1	PLSPIN1@COLLA	COLLA	label	0x0000277A	OK		
PLSPIN2	PLSPIN2@COLLA	COLLA	label	0x00002781	OK		
PLBIG	PLBIG@COLLA	COLLA	label	0x00002787	OK		
BEHINDCK	BEHINDCK@COLLA	COLLA	code	0x0000278F	OK		
PSPINNIT	PSPINNIT@COLLA	COLLA	label	0x000027A3	OK		
SPINBOUNCE	SPINBOUNCE@COLLA	COLLA	label	0x000027A6	OK		
DRONESPIN	DRONESPIN@COLLA	COLLA	label	0x000027B6	OK		
DSPIN	DSPIN@COLLA	COLLA	label	0x000027C3	OK		
DSPIN1	DSPIN1@COLLA	COLLA	label	0x000027CF	OK		
DSPIN0	DSPIN0@COLLA	COLLA	label	0x000027D8	OK		
SPINNIT	SPINNIT@COLLA	COLLA	label	0x000027DC	OK		
SPINTM0	SPINTM0@COLLA	COLLA	label	0x000027E5	OK		
SPINTM1	SPINTM1@COLLA	COLLA	label	0x000027F0	OK		
SPINBUMP	SPINBUMP@COLLA	COLLA	label	0x000027F7	OK		
SPINB0	SPINB0@COLLA	COLLA	label	0x00002809	OK		
SPINBUMP1	SPINBUMP1@COLLA	COLLA	label	0x0000280F	OK		
SPINBX	SPINBX@COLLA	COLLA	label	0x00002814	OK		
SPINX	SPINX@COLLA	COLLA	label	0x00002816	OK		
SPINXX	SPINXX@COLLA	COLLA	label	0x00002817	OK		
SPINXXX	SPINXXX@COLLA	COLLA	label	0x0000281C	OK		
ANGMOM	ANGMOM@COLLA	COLLA	code	0x0000281D	OK		
ANGM1	ANGM1@COLLA	COLLA	label	0x00002823	OK		
CKBOUNCE	CKBOUNCE@COLLA	COLLA	code	0x00002824	OK		
CKBNCX	CKBNCX@COLLA	COLLA	label	0x00002833	OK		
COLSND	COLSND@COLLA	COLLA	code	0x00002835	OK		
COLSND1	COLSND1@COLLA	COLLA	label	0x0000284B	OK		
DRCOLSND	DRCOLSND@COLLA	COLLA	label	0x0000284F	OK		
COLSNDX	COLSNDX@COLLA	COLLA	label	0x00002853	OK		
SCUPDTABI	SCUPDTABI@COLLA	COLLA	data	0x00002858	OK		
SCTABI	SCTABI@COLLA	COLLA	data	0x0000285D	OK		
COLCHK	COLCHK		code	0x00002863	OK		
PLANEQ	PLANEQ@COLLA	COLLA	label	0x00002879	OK		
EQCHK0	EQCHK0@COLLA	COLLA	label	0x00002887	OK		
PNTNXT0	PNTNXT0@COLLA	COLLA	label	0x00002889	OK		
EQCHK1	EQCHK1@COLLA	COLLA	label	0x00002898	OK		
PNTNXT1	PNTNXT1@COLLA	COLLA	label	0x0000289A	OK		
COLCHKX	COLCHKX@COLLA	COLLA	label	0x0000289F	OK		
GOTCOL	GOTCOL@COLLA	COLLA	label	0x000028A4	OK		
GETBOX	GETBOX@COLLA	COLLA	code	0x000028A8	OK		
GETBOX0	GETBOX0@COLLA	COLLA	code	0x000028AE	OK		
EOCV	EOCV@COLLA	COLLA	label	0x000028E2	OK		
EQTABI	EQTABI@COLLA	COLLA	data	0x000028E7	OK		
LEQTABI	LEQTABI@COLLA	COLLA	data	0x0000290C	OK		
ROADFRICI	ROADFRICI@PLYR	PLYR	data	0x00002913	OK		
OFRDFRICI	OFRDFRICI@PLYR	PLYR	data	0x00002914	OK		
BRAKFRICI	BRAKFRICI@PLYR	PLYR	data	0x00002915	OK		
SKIDFRICI	SKIDFRICI@PLYR	PLYR	data	0x00002916	OK		
SPINFRICI	SPINFRICI@PLYR	PLYR	data	0x00002917	OK		
CARPARAMTABI	CARPARAMTABI@PLYR	PLYR	data	0x00002918	OK		
GETCARPARAM	GETCARPARAM@PLYR	PLYR	code	0x00002939	OK		
_CARV0	_CARV0		code	0x00002945	OK		
CARV_ERR	CARV_ERR@PLYR	PLYR	label	0x00002973	OK		
BONUS_WAIT_LOOP	BONUS_WAIT_LOOP		code	0x00002976	OK		
BONUS_WAIT_LP	BONUS_WAIT_LP@PLYR	PLYR	label	0x0000297D	OK		
BWLX	BWLX@PLYR	PLYR	label	0x0000297D	OK		
PLYR_CAR_INIT	PLYR_CAR_INIT		code	0x00002987	OK		
DOGENRLB	DOGENRLB@PLYR	PLYR	label	0x00002996	OK		
PLYR_INTRO_ENTER	PLYR_INTRO_ENTER		code	0x000029B8	OK		
_PLYR	_PLYR		code	0x000029EE	OK		
PLYR_ENTER	PLYR_ENTER@PLYR	PLYR	label	0x000029EE	OK		
BABA	BABA@PLYR	PLYR	label	0x00002A1E	OK		
PLYR_INTRO_JOIN	PLYR_INTRO_JOIN@PLYR	PLYR	label	0x00002A3F	OK		
PLYRLP	PLYRLP@PLYR	PLYR	label	0x00002A5C	OK		
PLYRSPD	PLYRSPD@PLYR	PLYR	label	0x00002A72	OK		
PLYRSPD0	PLYRSPD0@PLYR	PLYR	label	0x00002A8C	OK		
PLYRSPD01	PLYRSPD01@PLYR	PLYR	label	0x00002A8D	OK		
NOTGO	NOTGO@PLYR	PLYR	label	0x00002A99	OK		
GSKD1	GSKD1@PLYR	PLYR	label	0x00002AA6	OK		
PAIRB	PAIRB@PLYR	PLYR	label	0x00002ACD	OK		
PLYRCAM	PLYRCAM@PLYR	PLYR	label	0x00002AD8	OK		
CAM3RD	CAM3RD@PLYR	PLYR	label	0x00002AFB	OK		
CAM3RD0	CAM3RD0@PLYR	PLYR	label	0x00002B26	OK		
CAMBAD1	CAMBAD1@PLYR	PLYR	label	0x00002B26	OK		
CAMOK	CAMOK@PLYR	PLYR	label	0x00002B2C	OK		
CAM3RDX	CAM3RDX@PLYR	PLYR	label	0x00002B3A	OK		
PLYS1	PLYS1@PLYR	PLYR	label	0x00002B51	OK		
NOPLINK	NOPLINK@PLYR	PLYR	label	0x00002B5E	OK		
CHEATCK	CHEATCK@PLYR	PLYR	data	0x00002B61	OK		
CCK1	CCK1@PLYR	PLYR	label	0x00002B7B	OK		
CCKX	CCKX@PLYR	PLYR	label	0x00002B8D	OK		
CATCHUP	CATCHUP@PLYR	PLYR	data	0x00002B8F	OK		
AHEAD	AHEAD@PLYR	PLYR	data	0x00002B90	OK		
DISTCON	DISTCON@PLYR	PLYR	data	0x00002B91	OK		
SPDCON	SPDCON@PLYR	PLYR	data	0x00002B92	OK		
CAMCHKL	CAMCHKL@PLYR	PLYR	code	0x00002B93	OK		
CAMCHKR	CAMCHKR@PLYR	PLYR	code	0x00002B95	OK		
CAMCHK0	CAMCHK0@PLYR	PLYR	label	0x00002B96	OK		
CAMCHKLR	CAMCHKLR@PLYR	PLYR	code	0x00002BAF	OK		
CAMCHK	CAMCHK@PLYR	PLYR	code	0x00002BB7	OK		
CAMROT	CAMROT@PLYR	PLYR	code	0x00002BBD	OK		
CAMROT1	CAMROT1@PLYR	PLYR	label	0x00002BC8	OK		
CAMROT2	CAMROT2@PLYR	PLYR	label	0x00002BCB	OK		
GETCAMPOS	GETCAMPOS@PLYR	PLYR	code	0x00002BCF	OK		
CAMYADJ	CAMYADJ		code	0x00002BE5	OK		
CAM1XX	CAM1XX@PLYR	PLYR	label	0x00002BF4	OK		
PLYONRD	PLYONRD@PLYR	PLYR	code	0x00002BF5	OK		
DRONEGO	DRONEGO		code	0x00002C18	OK		
DAIRB	DAIRB@PLYR	PLYR	label	0x00002C38	OK		
GEARTABI	GEARTABI@PLYR	PLYR	data	0x00002C46	OK		
GETREV	GETREV@PLYR	PLYR	code	0x00002C4C	OK		
REV0	REV0@PLYR	PLYR	label	0x00002C53	OK		
REV1	REV1@PLYR	PLYR	label	0x00002C61	OK		
REV3	REV3@PLYR	PLYR	label	0x00002C65	OK		
REV4	REV4@PLYR	PLYR	label	0x00002C85	OK		
REV5	REV5@PLYR	PLYR	label	0x00002C91	OK		
GETRPM	GETRPM		code	0x00002C92	OK		
GETSKID	GETSKID@PLYR	PLYR	code	0x00002C9C	OK		
GETSK00	GETSK00@PLYR	PLYR	label	0x00002CA0	OK		
GETSK0	GETSK0@PLYR	PLYR	label	0x00002CA8	OK		
GETSK1	GETSK1@PLYR	PLYR	label	0x00002CC3	OK		
GETSKXX	GETSKXX@PLYR	PLYR	label	0x00002CD1	OK		
CKOFRD	CKOFRD@PLYR	PLYR	code	0x00002CD3	OK		
OFFRLP	OFFRLP@PLYR	PLYR	label	0x00002CE2	OK		
NOTOFF	NOTOFF@PLYR	PLYR	label	0x00002CE8	OK		
NOTOFFX	NOTOFFX@PLYR	PLYR	label	0x00002CEA	OK		
GETDIR	GETDIR@PLYR	PLYR	code	0x00002CEB	OK		
GETDIR1	GETDIR1@PLYR	PLYR	label	0x00002CF1	OK		
GETDIR2	GETDIR2@PLYR	PLYR	label	0x00002D0E	OK		
CARSPIN	CARSPIN@PLYR	PLYR	label	0x00002D10	OK		
SPINL0	SPINL0@PLYR	PLYR	label	0x00002D1D	OK		
DRONESPIN	DRONESPIN@PLYR	PLYR	label	0x00002D35	OK		
REGSPIN	REGSPIN@PLYR	PLYR	label	0x00002D36	OK		
SPINL	SPINL@PLYR	PLYR	label	0x00002D3C	OK		
SPINLX	SPINLX@PLYR	PLYR	label	0x00002D3D	OK		
SPINREC0	SPINREC0@PLYR	PLYR	label	0x00002D3F	OK		
SPINREC	SPINREC@PLYR	PLYR	label	0x00002D40	OK		
GETCARROT	GETCARROT@PLYR	PLYR	code	0x00002D4A	OK		
GETC1	GETC1@PLYR	PLYR	label	0x00002D5D	OK		
GEARACTABI	GEARACTABI		data	0x00002D62	OK		
ENGACTABI	ENGACTABI		data	0x00002D68	OK		
ENGFRI	ENGFRI		data	0x00002D7D	OK		
GETSPD	GETSPD		code	0x00002D83	OK		
GETSPD1	GETSPD1@PLYR	PLYR	label	0x00002D8C	OK		
GETSPD10	GETSPD10@PLYR	PLYR	label	0x00002D91	OK		
FRICLP	FRICLP@PLYR	PLYR	label	0x00002DCC	OK		
FRL1	FRL1@PLYR	PLYR	label	0x00002DD5	OK		
FRIC0	FRIC0@PLYR	PLYR	label	0x00002DE1	OK		
FRIC1	FRIC1@PLYR	PLYR	label	0x00002DE2	OK		
GETSPD2	GETSPD2@PLYR	PLYR	label	0x00002DF9	OK		
GSL0	GSL0@PLYR	PLYR	label	0x00002E03	OK		
GETBRAKE	GETBRAKE@PLYR	PLYR	code	0x00002E0C	OK		
BRAKEOFF	BRAKEOFF@PLYR	PLYR	label	0x00002E1F	OK		
GETBXX	GETBXX@PLYR	PLYR	label	0x00002E24	OK		
GETBX	GETBX@PLYR	PLYR	label	0x00002E25	OK		
HIREDI	HIREDI@PLYR	PLYR	data	0x00002E27	OK		
OFFREDI	OFFREDI@PLYR	PLYR	data	0x00002E2C	OK		
_off_brake	_off_brake		code	0x00002E31	OK		
_on_brake	_on_brake		code	0x00002E3B	OK		
L888	L888@PLYR	PLYR	label	0x00002E44	OK		
BRAK_X	BRAK_X@PLYR	PLYR	label	0x00002E50	OK		
NO_COLORS	NO_COLORS@PLYR	PLYR	label	0x00002E55	OK		
GETPEDAL	GETPEDAL@PLYR	PLYR	code	0x00002E57	OK		
GETGEAR	GETGEAR@PLYR	PLYR	code	0x00002E61	OK		
GETMAN	GETMAN@PLYR	PLYR	label	0x00002E68	OK		
GETAUTO	GETAUTO		code	0x00002E73	OK		
STEERI	STEERI		data	0x00002E87	OK		
GETSTEER	GETSTEER@PLYR	PLYR	code	0x00002E88	OK		
ZOOM	ZOOM		code	0x00002EC2	OK		
ZOOMX	ZOOMX@PLYR	PLYR	label	0x00002EE4	OK		
ZOOMUP	ZOOMUP@PLYR	PLYR	code	0x00002EE6	OK		
ZOOMDN	ZOOMDN@PLYR	PLYR	label	0x00002EF1	OK		
ZOOMDN1	ZOOMDN1@PLYR	PLYR	label	0x00002EF5	OK		
ZOOMUP3	ZOOMUP3@PLYR	PLYR	label	0x00002EFA	OK		
ZOOMUPX	ZOOMUPX@PLYR	PLYR	label	0x00002EFC	OK		
GETTRAK	GETTRAK		code	0x00002EFD	OK		
GETRKX	GETRKX@PLYR	PLYR	label	0x00002F16	OK		
BACKCK	BACKCK@PLYR	PLYR	code	0x00002F17	OK		
BACKCKX	BACKCKX@PLYR	PLYR	label	0x00002F2B	OK		
CKBND	CKBND@PLYR	PLYR	code	0x00002F2C	OK		
CURBCKL	CURBCKL@PLYR	PLYR	label	0x00002F39	OK		
CURBCKX	CURBCKX@PLYR	PLYR	label	0x00002F3F	OK		
TUNCHK	TUNCHK@PLYR	PLYR	code	0x00002F43	OK		
INBOUNDZ	INBOUNDZ		code	0x00002F63	OK		
DRONINBZ	DRONINBZ		code	0x00002F6B	OK		
DRONINBX	DRONINBX@PLYR	PLYR	label	0x00002F74	OK		
CURBCOL0	CURBCOL0@PLYR	PLYR	label	0x00002F75	OK		
CURBCOLP	CURBCOLP@PLYR	PLYR	label	0x00002F80	OK		
CURBCOL	CURBCOL@PLYR	PLYR	label	0x00002F83	OK		
CURBCOL1A	CURBCOL1A@PLYR	PLYR	label	0x00002FB0	OK		
CURBCOL2A	CURBCOL2A@PLYR	PLYR	label	0x00002FBB	OK		
CURBCOL2	CURBCOL2@PLYR	PLYR	label	0x00002FC0	OK		
CURBSPIN	CURBSPIN@PLYR	PLYR	label	0x00002FC4	OK		
CURBCLX	CURBCLX@PLYR	PLYR	label	0x00002FDB	OK		
CURBSPN	CURBSPN@PLYR	PLYR	label	0x00002FDC	OK		
SOFTCURB	SOFTCURB@PLYR	PLYR	label	0x00002FE8	OK		
SOFTCRB00	SOFTCRB00@PLYR	PLYR	label	0x00003001	OK		
SOFTCURB0	SOFTCURB0@PLYR	PLYR	label	0x00003005	OK		
SOFT11	SOFT11@PLYR	PLYR	label	0x00003013	OK		
SOFTVEL	SOFTVEL@PLYR	PLYR	label	0x00003015	OK		
SOFTV1	SOFTV1@PLYR	PLYR	label	0x00003023	OK		
SOFT21	SOFT21@PLYR	PLYR	label	0x0000302E	OK		
SOFTVELX	SOFTVELX@PLYR	PLYR	label	0x00003030	OK		
GETNXTRDIR	GETNXTRDIR		code	0x00003031	OK		
ROADIR	ROADIR		code	0x00003037	OK		
GETRDIR	GETRDIR		code	0x0000303A	OK		
GETRD1	GETRD1@PLYR	PLYR	label	0x0000303B	OK		
ROADIRX	ROADIRX@PLYR	PLYR	label	0x00003049	OK		
PLYRWHL	PLYRWHL@PLYR	PLYR	code	0x0000304A	OK		
PWHL0	PWHL0@PLYR	PLYR	label	0x00003056	OK		
PWHL1	PWHL1@PLYR	PLYR	label	0x0000305D	OK		
PWHLX	PWHLX@PLYR	PLYR	label	0x0000306D	OK		
PWHLX0	PWHLX0@PLYR	PLYR	label	0x00003070	OK		
PWHLXX	PWHLXX@PLYR	PLYR	label	0x00003071	OK		
WHLOFFX	WHLOFFX@PLYR	PLYR	label	0x00003084	OK		
SCOLLTABI	SCOLLTABI		data	0x00003085	OK		
WALLHITABI	WALLHITABI@PLYR	PLYR	data	0x00003089	OK		
SKIDTABI	SKIDTABI@PLYR	PLYR	data	0x0000308D	OK		
PLAIRSNDI	PLAIRSNDI@PLYR	PLYR	data	0x00003090	OK		
REVSNDTABI	REVSNDTABI@PLYR	PLYR	data	0x00003094	OK		
PLYR_SNDS	PLYR_SNDS@PLYR	PLYR	code	0x00003097	OK		
PSND0	PSND0@PLYR	PLYR	label	0x000030A4	OK		
PSND1	PSND1@PLYR	PLYR	label	0x000030AE	OK		
PSND2	PSND2@PLYR	PLYR	label	0x000030B1	OK		
BACKREV	BACKREV@PLYR	PLYR	label	0x000030B2	OK		
BACKREV1	BACKREV1@PLYR	PLYR	label	0x000030B9	OK		
