address	comment
0x00003D73	SLEEP
0x00003D80	SLEEP
0x00003D81	SLEEP
0x00003D91	SLEEP
0x00003D92	SLEEP
0x00003D94	DIE
0x00003DA3	LDL
0x00003DA5	LDIL
0x00003DA6	LDIL
0x00003DA7	LDIL
0x00003DB7	CREATEC
0x00003DB8	CREATEC
0x00003DB9	CREATEC
0x00003DBA	SONDFX
0x00003DBB	SONDFX
0x00003DD8	SLEEP
0x00003DD9	SLEEP
0x00003DDF	DIE
0x00003DE0	LDL
0x00003DE1	LDL
0x00003DE2	READAUD
0x00003DE3	READAUD
0x00003DF3	READAUD
0x00003DF4	READAUD
0x00003E08	LDL
0x00003E0C	CLRF
0x00003E10	CLRF
0x00003E30	SLEEP
0x00003E31	SLEEP
0x00003E3F	KKL
0x00003E40	KKL
0x00003E43	SONDFX
0x00003E44	SONDFX
0x00003E5C	SLEEP
0x00003E5D	SLEEP
0x00003E5F	DIE
0x00003E60	SLEEP
0x00003E61	SLEEP
0x00003E62	LDL
0x00003E71	DEC
0x00003E7A	LS
0x00003E7C	LS
0x00003E7F	LS
0x00003E93	CLRI
0x00003E94	SLEEP
0x00003E95	SLEEP
0x00003E96	LDL
0x00003E98	CLRI
0x00003E99	SLEEP
0x00003E9A	SLEEP
0x00003E9B	LDL
0x00003EA9	LDL
0x00003EC0	SLEEP
0x00003EC1	SLEEP
0x00003ED6	SLEEP
0x00003ED7	SLEEP
0x00003EDC	DIE
0x00003EE2	CLRI
0x00003EE3	LDL
0x00003EE9	SLEEP
0x00003EEA	SLEEP
0x00003EEB	LDL
0x00003EFD	LDL
0x00003F0B	LDL
0x00003F0F	CLRI
0x00003F13	DEC
0x00003F2A	SLEEP
0x00003F2B	SLEEP
0x00003F39	SLEEP
0x00003F3A	SLEEP
0x00003F4F	SLEEP
0x00003F50	SLEEP
0x00003F52	DIE
0x00003F85	DEC
0x00003F9E	CLRI
0x00003FA6	CLRI
0x00003FAC	CLRF
0x00003FBE	INCM
0x00003FBF	INCM
0x00003FC0	INCM
0x00003FDC	INCM
0x00003FDD	INCM
0x00003FDE	INCM
0x00003FEE	CREATE
0x00003FEF	CREATE
0x00003FF0	CREATE
0x00003FF2	SLEEP
0x00003FF3	SLEEP
0x00004002	LS
0x00004007	RS
0x0000400C	INC
0x0000402E	INCM
0x0000402F	INCM
0x00004030	INCM
0x0000403B	NOO2
0x0000403D	INC
0x00004051	CLRI
0x00004064	DECM
0x00004065	DECM
0x00004066	DECM
0x00004067	SLEEP
0x00004068	SLEEP
0x00004074	INC
0x00004079	LDL
0x00004087	LDL
0x0000408D	LS
0x00004093	CLRI
0x000040A7	INC
0x000040B1	LS
0x000040CB	DEC
0x00004109	RS
0x0000410E	LS
0x0000411D	LS
0x00004126	LS
0x00004130	LS
0x00004137	LS
0x00004146	LS
0x00004170	STPF
0x0000418D	STPF
0x000041AC	CLRI
0x000041C6	STPI
0x000041CB	STPI
0x000041D5	STPI
0x000041D8	STPI
0x000041DB	STPI
0x000041DD	STPI
0x000041DF	STPI
0x000041E0	STPI
0x000041FA	RS
0x000041FD	RS
0x00004200	RS
0x00004203	RS
0x00004206	RS
0x00004209	CLRI
0x00004239	CREATE
0x0000423A	CREATE
0x0000423B	CREATE
0x00004240	LS
0x00004244	RANDN
0x00004245	RANDN
0x000043AA	CREATE
0x000043AB	CREATE
0x000043AC	CREATE
0x000043CB	CREATE
0x000043CC	CREATE
0x000043CD	CREATE
0x000043D4	RANDN
0x000043D5	RANDN
0x000043E6	RANDN
0x000043E7	RANDN
0x000043EA	CREATE
0x000043EB	CREATE
0x000043EC	CREATE
0x000043F9	RANDN
0x000043FA	RANDN
0x000043FD	CREATE
0x000043FE	CREATE
0x000043FF	CREATE
0x00004402	CREATE
0x00004403	CREATE
0x00004404	CREATE
0x00004408	LS
0x00004416	RANDN
0x00004417	RANDN
0x00004425	LDL
0x00004428	INC
0x0000442A	DEC
0x00004445	CLRI
0x00004454	SONDFX
0x00004455	SONDFX
0x00004456	CREATE
0x00004457	CREATE
0x00004458	CREATE
0x0000445B	LS
0x00004481	SLEEP
0x00004482	SLEEP
0x00004487	CREATE
0x00004488	CREATE
0x00004489	CREATE
0x0000448C	LS
0x00004493	CREATE
0x00004494	CREATE
0x00004495	CREATE
0x00004498	LS
0x000044C1	SLEEP
0x000044C2	SLEEP
0x000044C4	CLRI
0x000044C7	LS
0x000044CB	DIE
0x000044D4	LDL
0x000044D7	INC
0x000044D9	DEC
0x00004505	CLRI
0x00004543	SETAUD
0x00004544	SETAUD
0x00004546	SETAUD
0x00004547	SETAUD
0x0000454B	TEXTITT
0x0000454C	TEXTITT
0x0000454D	TEXTITT
0x0000454E	TEXTITT
0x00004554	TEXTITT
0x00004555	TEXTITT
0x00004556	TEXTITT
0x00004557	TEXTITT
0x00004558	LDL
0x0000455B	LDL
0x0000455E	LDL
0x00004561	LDL
0x00004564	READAUD
0x00004565	READAUD
0x00004568	LDL
0x0000456A	JAJA66
0x00004572	CLRI
0x00004573	LDP @991030h
0x00004576	SETDP
0x0000457A	TEXTITT
0x0000457B	TEXTITT
0x0000457C	TEXTITT
0x0000457D	TEXTITT
0x0000457E	TEXTITT
0x0000457F	TEXTITT
0x00004580	TEXTITT
0x00004581	TEXTITT
0x00004588	FILL
0x00004589	FILL
0x0000458A	FILL
0x0000458B	FILL
0x0000458C	FILL
0x0000458D	FILL
0x0000458E	LDL
0x0000459A	LDL
0x0000459D	LDL
0x000045A0	LDL
0x000045AE	CLRI
0x000045AF	LDP @991030h
0x000045B2	SETDP
0x000045BA	CLRI
0x000045BB	LDP @991030h
0x000045BE	SETDP
0x000045C0	RS
0x000045C5	TEXTITT
0x000045C6	TEXTITT
0x000045C7	TEXTITT
0x000045C8	TEXTITT
0x000045C9	LDL
0x000045D1	LDL
0x000045D4	LDL
0x000045D7	LDL
0x000045E5	CLRI
0x000045E6	LDP @991030h
0x000045E9	SETDP
0x000045EF	LDL
0x000045F7	LDL
0x000045FA	LDL
0x000045FD	LDL
0x00004600	LDL
0x00004607	CLRI
0x00004608	LDP @991030h
0x0000460B	SETDP
0x00004610	FILL
0x00004611	FILL
0x00004612	FILL
0x00004613	FILL
0x00004614	FILL
0x00004615	FILL
0x00004617	TEXTITT
0x00004618	TEXTITT
0x00004619	TEXTITT
0x0000461A	TEXTITT
0x00004622	LDL
0x00004626	LDL
0x00004629	FILL
0x0000462A	FILL
0x0000462B	FILL
0x0000462C	FILL
0x0000462D	FILL
0x0000462E	FILL
0x00004631	LDL
0x00004633	TEXTITT
0x00004634	TEXTITT
0x00004635	TEXTITT
0x00004636	TEXTITT
0x00004640	FILL
0x00004641	FILL
0x00004642	FILL
0x00004643	FILL
0x00004644	FILL
0x00004645	FILL
0x0000464E	FILL
0x0000464F	FILL
0x00004650	FILL
0x00004651	FILL
0x00004652	FILL
0x00004653	FILL
0x00004656	CLRI
0x00004657	SETAUD
0x00004658	SETAUD
0x00004659	FILL
0x0000465A	FILL
0x0000465B	FILL
0x0000465C	FILL
0x0000465D	FILL
0x0000465E	FILL
0x00004661	TEXTITT
0x00004662	TEXTITT
0x00004663	TEXTITT
0x00004664	TEXTITT
0x00004665	TEXTITT
0x00004666	TEXTITT
0x00004667	TEXTITT
0x00004668	TEXTITT
0x0000466D	FILL
0x0000466E	FILL
0x0000466F	FILL
0x00004670	FILL
0x00004671	FILL
0x00004672	FILL
0x00004676	CLRI
0x00004677	LDP @991030h
0x0000467A	SETDP
0x0000467B	RS
0x00004680	TEXTITT
0x00004681	TEXTITT
0x00004682	TEXTITT
0x00004683	TEXTITT
0x0000468E	FILL
0x0000468F	FILL
0x00004690	FILL
0x00004691	FILL
0x00004692	FILL
0x00004693	FILL
0x000046A5	CLRI
0x000046A6	LDP @DIPSW
0x000046AA	RS
0x000046AB	SETDP
0x000046AE	READAUD
0x000046AF	READAUD
0x00004740	DEC
0x00004745	LDL
0x0000474C	CLRI
0x0000474D	LDP @991030h
0x00004750	SETDP
0x00004751	LDL
0x0000475D	CLRI
0x0000475E	LDP @991030h
0x00004761	SETDP
0x00004762	LDL
0x00004765	LDL
0x00004768	CLRI
0x0000476E	SETAUD
0x0000476F	SETAUD
0x00004771	SETAUD
0x00004772	SETAUD
0x0000484B	LDL
0x0000484D	LDL
0x0000484E	LDL
0x00004850	LDL
0x00004851	LDL
0x00004853	LDL
0x00004854	LDL
0x0000485A	LDL
0x0000485C	LDL
0x0000485D	LDL
0x0000485F	LDL
0x00004860	LDL
0x00004862	LDL
0x00004863	LDL
0x00004868	CLRI
0x00004869	LDL
0x0000486B	LDL
0x0000486C	LDL
0x0000486E	LDL
0x0000486F	LDL
0x00004871	LDL
0x00004872	LDL
0x000048DC	LDL
0x000048DF	LDL
0x000048EB	DINT
0x000048EC	DINT
0x000048ED	DINT
0x000048EE	DINT
0x000048EF	DINT
0x000048F0	DINT
0x000048F1	LDIL
0x000048F2	LDIL
0x000048F3	LDIL
0x000048FE	CLRI
0x00004901	CLRI
0x00004912	EINT
0x0000491C	DINT
0x0000491D	DINT
0x0000491E	DINT
0x0000491F	DINT
0x00004920	DINT
0x00004921	DINT
0x00004922	LDIL
0x00004923	LDIL
0x00004924	LDIL
0x00004945	EINT
0x00004947	DINT
0x00004948	DINT
0x00004949	DINT
0x0000494A	DINT
0x0000494B	DINT
0x0000494C	DINT
0x0000494D	LDIL
0x0000494E	LDIL
0x0000494F	LDIL
0x00004960	EINT
0x00004961	LDL
0x00004969	LDL
0x0000496B	CLRI
0x0000496F	CLRI
0x00004973	LDIL
0x00004974	LDIL
0x00004975	LDIL
0x00004979	TEXTITT
0x0000497A	TEXTITT
0x0000497B	TEXTITT
0x0000497C	TEXTITT
0x00004980	TEXTITT
0x00004981	TEXTITT
0x00004982	TEXTITT
0x00004983	TEXTITT
0x0000498B	LDIL
0x0000498C	LDIL
0x0000498D	LDIL
0x00004991	TEXTITT
0x00004992	TEXTITT
0x00004993	TEXTITT
0x00004994	TEXTITT
0x00004998	TEXTITT
0x00004999	TEXTITT
0x0000499A	TEXTITT
0x0000499B	TEXTITT
0x000049A9	CLRI
0x000049AA	LDP @991030h
0x000049AD	SETDP
0x000049B0	SETC
0x000049B4	CLRC
0x000049B8	DINT
0x000049B9	DINT
0x000049BA	DINT
0x000049BB	DINT
0x000049BC	DINT
0x000049BD	DINT
0x000049BE	CLRI
0x000049C0	EINT
0x000049C9	LDIL
0x000049CA	LDIL
0x000049CB	LDIL
0x000049E3	LDIL
0x000049E4	LDIL
0x000049E5	LDIL
0x000049F5	RS
0x000049F9	SETC
0x00004A00	SETAUD
0x00004A01	SETAUD
0x00004A03	SETAUD
0x00004A04	SETAUD
0x00004A21	ORM
0x00004A22	ORM
0x00004A23	ORM
0x00004A24	ORM
0x00004A25	ORM
0x00004A26	ORM
0x00004A28	CLRI
0x00004A29	SETAUD
0x00004A2A	SETAUD
0x00004A4E	SETC
0x00004A50	CLRC
0x00004A5B	SETC
0x00004A5D	CLRC
0x00004A5F	DINT
0x00004A60	DINT
0x00004A61	DINT
0x00004A62	DINT
0x00004A63	DINT
0x00004A64	DINT
0x00004A6C	DEC
0x00004A6F	EINT
0x00004A71	EINT
0x00004A73	SETAUD
0x00004A74	SETAUD
0x00004A79	DEC
0x00004A7F	DEC
0x00004A84	CLRI
0x00004A85	SETAUD
0x00004A86	SETAUD
0x00004A88	FILL
0x00004A89	FILL
0x00004A8A	FILL
0x00004A8B	FILL
0x00004A8C	FILL
0x00004A8D	FILL
0x00004A91	TEXTITT
0x00004A92	TEXTITT
0x00004A93	TEXTITT
0x00004A94	TEXTITT
0x00004A98	TEXTITT
0x00004A99	TEXTITT
0x00004A9A	TEXTITT
0x00004A9B	TEXTITT
0x00004A9F	TEXTITT
0x00004AA0	TEXTITT
0x00004AA1	TEXTITT
0x00004AA2	TEXTITT
0x00004AA6	TEXTITT
0x00004AA7	TEXTITT
0x00004AA8	TEXTITT
0x00004AA9	TEXTITT
0x00004AAF	CLRI
0x00004AB0	SETAUD
0x00004AB1	SETAUD
0x00004AB2	FILL
0x00004AB3	FILL
0x00004AB4	FILL
0x00004AB5	FILL
0x00004AB6	FILL
0x00004AB7	FILL
0x00004AB9	FILL
0x00004ABA	FILL
0x00004ABB	FILL
0x00004ABC	FILL
0x00004ABD	FILL
0x00004ABE	FILL
0x00004AC2	TEXTITT
0x00004AC3	TEXTITT
0x00004AC4	TEXTITT
0x00004AC5	TEXTITT
0x00004AC9	TEXTITT
0x00004ACA	TEXTITT
0x00004ACB	TEXTITT
0x00004ACC	TEXTITT
0x00004AD0	TEXTITT
0x00004AD1	TEXTITT
0x00004AD2	TEXTITT
0x00004AD3	TEXTITT
0x00004AD7	TEXTITT
0x00004AD8	TEXTITT
0x00004AD9	TEXTITT
0x00004ADA	TEXTITT
0x00004AE7	CLRI
0x00004AE8	LDP @COMMINTM
0x00004AEA	LDP @CPU_WS
0x00004AED	LDP @FIFO_CONTROL
0x00004AF1	LDP @FASTSTKI
0x00004AF3	DINT
0x00004AF4	DINT
0x00004AF5	DINT
0x00004AF6	DINT
0x00004AF7	DINT
0x00004AF8	DINT
0x00004AF9	CLRI
0x00004AFA	LDP @CMOS_WP_WORD
0x00004AFC	LDIL
0x00004AFD	LDIL
0x00004AFE	LDIL
0x00004B01	LDP @991050h
0x00004B03	LDP @WDHIT
0x00004B05	LDP @SYSCNTLR
0x00004B08	LDP @DMA_SETUP
0x00004B0B	LDP @FIFO_SIZE
0x00004B0F	SETDP
0x00004B13	LS
0x00004B15	LS
0x00004B20	SOFTWTM
0x00004B21	SOFTWTM
0x00004B22	SOFTWTM
0x00004B23	SOFTWTM
0x00004B24	CLRI
0x00004B25	LDP @COMMINTM
0x00004B27	SETDP
0x00004B29	SOFTWTM
0x00004B2A	SOFTWTM
0x00004B2B	SOFTWTM
0x00004B2C	SOFTWTM
0x00004B2D	DINT
0x00004B2E	DINT
0x00004B2F	DINT
0x00004B30	DINT
0x00004B31	DINT
0x00004B32	DINT
0x00004B33	LDP @FASTSTKI
0x00004B35	CLRI
0x00004B36	SETAUD
0x00004B37	SETAUD
0x00004B3A	LDP @WDHIT
0x00004B3C	SOFTWTM
0x00004B3D	SOFTWTM
0x00004B3E	SOFTWTM
0x00004B3F	SOFTWTM
0x00004B40	DINT
0x00004B41	DINT
0x00004B42	DINT
0x00004B43	DINT
0x00004B44	DINT
0x00004B45	DINT
0x00004B46	LDP @FASTSTKI
0x00004B4A	LS
0x00004B4D	LS
0x00004B51	CLRI
0x00004B52	LDP @COLORAM
0x00004B54	SETDP
0x00004B63	LDP @TIMER_CNTL1
0x00004B68	SETDP
0x00004B6D	LDL
0x00004B76	DINT
0x00004B77	DINT
0x00004B78	DINT
0x00004B79	DINT
0x00004B7A	DINT
0x00004B7B	DINT
0x00004B7D	EINT
0x00004B84	CLRI
0x00004B85	SETAUD
0x00004B86	SETAUD
0x00004B89	LDL
0x00004B8D	LDL
0x00004B93	LDL
0x00004B98	LDL
0x00004B9E	LDL
0x00004BA3	READADJ
0x00004BA4	READADJ
0x00004BA7	LDP @WDHIT
0x00004BA9	SETDP
0x00004BAC	INCAUD
0x00004BAD	INCAUD
0x00004BAE	CLRI
0x00004BB5	LDP @COMMINTM
0x00004BB7	SETDP
0x00004BBA	READAUD
0x00004BBB	READAUD
0x00004BC0	READAUD
0x00004BC1	READAUD
0x00004BC5	READAUD
0x00004BC6	READAUD
0x00004BC8	SETADJ
0x00004BC9	SETADJ
0x00004BD1	FIFO_CLRP
0x00004BD2	FIFO_CLRP
0x00004BD3	FIFO_CLRP
0x00004BD4	FIFO_CLRP
0x00004BD5	FIFO_CLRP
0x00004BD6	DMA_WT
0x00004BD7	DMA_WT
0x00004BD8	DMA_WT
0x00004BD9	DMA_WT
0x00004BDA	DMA_WT
0x00004BEB	CLRI
0x00004C11	CLRI
0x00004C12	LDP @MPROC_TIK
0x00004C14	SETDP
0x00004C2C	FIFO_CLRP
0x00004C2D	FIFO_CLRP
0x00004C2E	FIFO_CLRP
0x00004C2F	FIFO_CLRP
0x00004C30	FIFO_CLRP
0x00004C31	DMA_WT
0x00004C32	DMA_WT
0x00004C33	DMA_WT
0x00004C34	DMA_WT
0x00004C35	DMA_WT
0x00004C39	CLRI
0x00004C4A	LDP @COMMINTM
0x00004C4C	LDP @CPU_WS
0x00004C6E	SETDP
0x00004C71	LDP @COLORAM
0x00004C73	SETDP
0x00004C7A	LDP @MPROC_TIK
0x00004C7C	SETDP
0x00004C7D	INC
0x00004C80	ERRON
0x00004C81	ERRON
0x00004C82	ERRON
0x00004C83	ERRON
0x00004C84	ERRON
0x00004C85	ERRON
0x00004C86	ERRON
0x00004C87	ERRON
0x00004C89	LDP @MPROC_TIK
0x00004C8B	SETDP
0x00004C93	DEC
0x00004CA2	INCM
0x00004CA3	INCM
0x00004CA4	INCM
0x00004CA5	INCM
0x00004CA6	INCM
0x00004CA7	INCM
0x00004CAA	CLRI
0x00004CB0	INCAUD
0x00004CB1	INCAUD
0x00004CB4	INCAUD
0x00004CB5	INCAUD
0x00004CC9	INCM
0x00004CCA	INCM
0x00004CCB	INCM
0x00004CCC	INCMF
0x00004CCD	INCMF
0x00004CCE	INCMF
0x00004CF6	LDP @CPU_WS
0x00004CFA	LDP @COMMINTM
0x00004D00	CLRI
0x00004D01	LDP @DIPSW
0x00004D04	LDP @DIPRAM
0x00004D05	RS
0x00004D07	LDP @SWITCH3
0x00004D0A	LS
0x00004D0D	LS
0x00004D0E	LDP @FASTSTKI
0x00004D0F	RS
0x00004D1D	LDP @SYSCNTLR
0x00004D21	CLRI
0x00004D22	LDP @ATOD_R
0x00004D24	LS
0x00004D27	SETDP
0x00004D28	CLRI
0x00004D3E	LDP @SWRAM+2
0x00004D42	SETDP
0x00004D45	READADJ
0x00004D46	READADJ
0x00004D48	READADJ
0x00004D49	READADJ
0x00004D4A	DEC
0x00004D53	LDP @SWRAM+2
0x00004D57	SETDP
0x00004D5A	READADJ
0x00004D5B	READADJ
0x00004D5D	READADJ
0x00004D5E	READADJ
0x00004D5F	INC
0x00004D68	SETADJ
0x00004D69	SETADJ
0x00004D83	LDP @COMMINTM
0x00004D85	SETDP
0x00004D8A	LDP @CPU_WS
0x00004D91	LDP @RDPOT
0x00004D94	LDP @SYSCNTL
0x00004D97	LDP @SYSCNTLR
0x00004D99	CLRI
0x00004D9A	LDP @ATOD_R
0x00004D9D	LDP @_pot0
0x00004D9E	RS
0x00004DAC	LDP @SYSCNTL
0x00004DAE	LDP @SYSCNTLR
0x00004DB1	LDP @ATOD_R
0x00004DB2	CLRI
0x00004DB4	LS
0x00004DB8	LDP @RDPOT
0x00004DBD	LDP @SYSCNTLR
0x00004DBF	LDP @ATOD_R
0x00004DC0	CLRI
0x00004DC3	LDP @_pot1
0x00004DC4	RS
0x00004DCC	LDP @SYSCNTL
0x00004DCE	LDP SYSCNTLR
0x00004DD1	LDP @ATOD_R
0x00004DD3	LS
0x00004DD4	CLRI
0x00004DD8	LDP @RDPOT
0x00004DDB	CLRI
0x00004DDE	LDP @_pot2
0x00004DDF	RS
0x00004DE7	LDP @RDPOT
0x00004DEA	LDP @CPU_WS
0x00004DF8	LS
0x00004DF9	RS
0x00004E3A	CLRI
0x00004E4F	CLRI
0x00004E58	LDIL
0x00004E59	LDIL
0x00004E5A	LDIL
0x00004E5B	CLRI
0x00004E66	READAUD
0x00004E67	READAUD
0x00004E6E	READAUD
0x00004E6F	READAUD
0x00004E75	LDP @BUTTON_TIKS
0x00004E77	INC
0x00004E79	SETDP
0x00004E7F	CLRI
0x00004E80	LDP @BUTTON_TIKS
0x00004E82	SETDP
0x00004E88	LDIL
0x00004E89	LDIL
0x00004E8A	LDIL
0x00004EAC	LDP @BUTTON_STATUS
0x00004EAE	SETDP
0x00004EAF	LDP @BUTTON_TIKS
0x00004EB1	INC
0x00004EB3	SETDP
0x00004EB6	CLRI
0x00004EB9	CLRI
0x00004EBA	LDP @BUTTON_TIKS
0x00004EBC	SETDP
0x00004EBD	LDIL
0x00004EBE	LDIL
0x00004EBF	LDIL
0x00004EDD	PUSHM
0x00004EDE	PUSHM
0x00004EDF	PUSHM
0x00004EE0	PUSHM
0x00004EE1	LDIL
0x00004EE2	LDIL
0x00004EE3	LDIL
0x00004EE4	LDP @CRT_REG_SETUP_STRI
0x00004EEA	POPM
0x00004EEB	POPM
0x00004EEC	POPM
0x00004EED	POPM
0x00004EF4	DINT
0x00004EF5	DINT
0x00004EF6	DINT
0x00004EF7	DINT
0x00004EF8	DINT
0x00004EF9	DINT
0x00004EFA	LDP @SYSCNTL
0x00004EFE	LDP @SYSCNTLR
0x00004F01	EINT
0x00004F02	LDP @FIFO_CONTROL
0x00004F08	SETDP
0x00004F0C	LDP @TIMER_CNTL1
0x00004F14	LDP @TIMER_CNTR1
0x00004F1B	SETDP
0x00004F3A	LDP @TIMER_CNTR1
0x00004F3C	LDP @TIMEX
0x00004F43	CLRI
0x00004F44	LDP @9E0000h
0x00004F4C	SETDP
0x00004F4F	LDIL
0x00004F50	LDIL
0x00004F51	LDIL
0x00004F54	TEXTIT
0x00004F55	TEXTIT
0x00004F56	TEXTIT
0x00004F57	TEXTIT
0x00004F58	TEXTIT
0x00004F59	TEXTIT
0x00004F5A	TEXTIT
0x00004F5B	TEXTIT
0x00004F5C	TEXTIT
0x00004F5D	TEXTIT
0x00004F5E	TEXTIT
0x00004F5F	TEXTIT
0x00004F60	TEXTIT
0x00004F61	TEXTIT
0x00004F62	TEXTIT
0x00004F63	TEXTIT
0x00004F65	TEXTIT
0x00004F66	TEXTIT
0x00004F67	TEXTIT
0x00004F68	TEXTIT
0x00004F6A	TEXTIT
0x00004F6B	TEXTIT
0x00004F6C	TEXTIT
0x00004F6D	TEXTIT
0x00004F6E	TEXTIT
0x00004F6F	TEXTIT
0x00004F70	TEXTIT
0x00004F71	TEXTIT
0x00004F72	TEXTIT
0x00004F73	TEXTIT
0x00004F74	TEXTIT
0x00004F75	TEXTIT
0x00004F76	CLRI
0x00004F77	LDP @DIPSW
0x00004F7A	RS
0x00004F7B	SETDP
0x00004F86	CLRI
0x00004F87	LDP @COMMPAL
0x00004F8A	SETDP
0x00004F9A	TEXTIT
0x00004F9B	TEXTIT
0x00004F9C	TEXTIT
0x00004F9D	TEXTIT
0x00004FA0	TEXTIT
0x00004FA1	TEXTIT
0x00004FA2	TEXTIT
0x00004FA3	TEXTIT
0x00004FA4	TEXTIT
0x00004FA5	TEXTIT
0x00004FA6	TEXTIT
0x00004FA7	TEXTIT
0x00004FA8	TEXTIT
0x00004FA9	TEXTIT
0x00004FAA	TEXTIT
0x00004FAB	TEXTIT
0x00004FAC	TEXTIT
0x00004FAD	TEXTIT
0x00004FAE	TEXTIT
0x00004FAF	TEXTIT
0x00004FB2	TEXTIT
0x00004FB3	TEXTIT
0x00004FB4	TEXTIT
0x00004FB5	TEXTIT
0x00004FB6	TEXTIT
0x00004FB7	TEXTIT
0x00004FB8	TEXTIT
0x00004FB9	TEXTIT
0x00004FC1	TEXTIT
0x00004FC2	TEXTIT
0x00004FC3	TEXTIT
0x00004FC4	TEXTIT
0x00004FC5	TEXTIT
0x00004FC6	TEXTIT
0x00004FC7	TEXTIT
0x00004FC8	TEXTIT
0x00004FE1	DEC
0x00004FE8	DEC
0x00004FED	INC
0x00004FF4	CLRI
0x00004FF8	CLRI
0x00005002	INC
0x0000500A	INC
0x00005017	LDIL
0x00005018	LDIL
0x00005019	LDIL
0x0000501D	TEXTITT
0x0000501E	TEXTITT
0x0000501F	TEXTITT
0x00005020	TEXTITT
0x00005021	TEXTITT
0x00005022	TEXTITT
0x00005023	TEXTITT
0x00005024	TEXTITT
0x0000502E	LDIL
0x0000502F	LDIL
0x00005030	LDIL
0x00005034	TEXTITT
0x00005035	TEXTITT
0x00005036	TEXTITT
0x00005037	TEXTITT
0x00005038	TEXTITT
0x00005039	TEXTITT
0x0000503A	TEXTITT
0x0000503B	TEXTITT
0x00005042	SETAUD
0x00005043	SETAUD
0x00005047	LDL
0x00005050	LDP @CPU_WS
0x00005055	LDP @SYSCNTL
0x00005059	LDP @SYSCNTLR
0x0000505C	LDP @CPU_WS
0x00005063	LDP @CPU_WS
0x00005068	LDP @SYSCNTL
0x0000506C	LDP @SYSCNTLR
0x0000506F	LDP @CPU_WS
0x0000553B	DEC
0x0000554E	PUSHFL
0x0000554F	PUSHFL
0x00005563	POPFL
0x00005564	POPFL
0x000055BB	SONDFX
0x000055BC	SONDFX
0x00005FE1	RS
0x00006009	PUSHFL
0x0000600A	PUSHFL
0x00006013	LS
0x00006014	RS
0x00006018	LS
0x0000601C	RS
0x0000601F	RS
0x00006021	LS
0x00006025	RS
0x00006027	LS
0x0000602A	RS
0x0000602C	LS
0x00006030	RS
0x00006032	LS
0x00006034	RS
0x00006037	LS
0x0000603B	RS
0x0000603E	RS
0x00006040	LS
0x00006044	RS
0x00006046	LS
0x00006049	RS
0x0000604B	LS
0x0000604F	RS
0x00006051	LS
0x00006053	LS
0x00006066	LS
0x00006067	RS
0x0000606B	LS
0x0000606F	RS
0x00006072	RS
0x00006074	LS
0x00006078	RS
0x0000607A	LS
0x0000607D	RS
0x0000607F	LS
0x00006083	RS
0x00006085	LS
0x00006087	RS
0x0000608A	LS
0x0000608E	RS
0x00006091	RS
0x00006093	LS
0x00006097	RS
0x00006099	LS
0x0000609C	RS
0x0000609E	LS
0x000060A2	RS
0x000060A4	LS
0x000060A6	LS
0x000060B1	POPFL
0x000060B2	POPFL
0x000060ED	CEILI
0x000060EE	CEILI
0x000060EF	FLOORI
0x000060F0	FLOORI
0x000060F8	CEILI
0x000060F9	CEILI
0x000060FA	FLOORI
0x000060FB	FLOORI
0x00006103	CEILI
0x00006104	CEILI
0x00006105	FLOORI
0x00006106	FLOORI
0x0000611C	CLRI
0x0000611E	CLRI
0x00006121	LDP @(_CAMERARAD+Y)
0x00006123	SETDP
0x00006133	LDLF
0x00006138	LDLF
0x00006145	CLRI
0x00006162	LDL
0x0000616A	LDL
0x00006181	GL14
0x000061B1	CLRI
0x00006325	RS
0x00006329	RS
0x0000632F	RS
0x00006335	R1R2ZER
0x00006336	R3ZERO
0x0000634F	LDP @SYSCNTLR
0x00006351	SETDP
0x00006356	LDP @SYSCNTLR
0x00006358	SETDP
0x00006360	DEC
0x00006364	LDIL
0x00006365	LDIL
0x00006366	LDIL
0x0000636A	LDIL
0x0000636B	LDIL
0x0000636C	LDIL
0x00006370	LDIL
0x00006371	LDIL
0x00006372	LDIL
0x00006376	DEC
0x0000637A	LDIL
0x0000637B	LDIL
0x0000637C	LDIL
0x00006380	LDIL
0x00006381	LDIL
0x00006382	LDIL
0x00006386	LDIL
0x00006387	LDIL
0x00006388	LDIL
0x0000638C	DEC
0x00006390	LDIL
0x00006391	LDIL
0x00006392	LDIL
0x00006396	LDIL
0x00006397	LDIL
0x00006398	LDIL
0x0000639C	LDIL
0x0000639D	LDIL
0x0000639E	LDIL
0x000063A1	LDIL
0x000063A2	LDIL
0x000063A3	LDIL
0x000063AD	LDP @9E0000h
0x000063AE	CLRI
0x000063B2	LDIL
0x000063B3	LDIL
0x000063B4	LDIL
0x000063B6	DINT
0x000063B7	DINT
0x000063B8	DINT
0x000063B9	DINT
0x000063BA	DINT
0x000063BB	DINT
0x000063BF	TEXTITT
0x000063C0	TEXTITT
0x000063C1	TEXTITT
0x000063C2	TEXTITT
0x000063C3	LDL
0x000063E4	INC
0x000063E6	INC
0x000063E8	DEC
0x000063EA	DEC
0x000063F1	RS
0x000063F2	RS
0x0000640B	RS
0x0000640C	RS
0x00006417	LDL
0x00006425	RS
0x00006426	RS
0x00006433	LDL
0x00006434	LDIL
0x00006435	LDIL
0x00006436	LDIL
0x00006437	LDP @CPU_WS
